date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:51	21394/21394	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/future-commons	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/future-commons.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:52	25270/25270	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/problems-with-cisco-anyconnect-on-ubuntu-1404-breaks-internet-connections	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/problems-with-cisco-anyconnect-on-ubuntu-1404-breaks-internet-connections.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:53	24869/24869	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/poster-sessions-a-great-way-of-establishing-a-scholarly-ecosystem-in-the-classroom	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/poster-sessions-a-great-way-of-establishing-a-scholarly-ecosystem-in-the-classroom.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:54	39847/39847	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/kiss-and-tell-grading	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/kiss-and-tell-grading.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:55	21362/21362	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/code-for-table-of-contents-in-text-pattern	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/code-for-table-of-contents-in-text-pattern.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:56	21059/21059	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/testing-the-grand-dh-website	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/testing-the-grand-dh-website.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:57	22069/22069	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/on-the-road-adventures-in-public-digital-humanities-kim-martin-on-the-dh-maker-bus-at-the-university-of-lethbridge	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/on-the-road-adventures-in-public-digital-humanities-kim-martin-on-the-dh-maker-bus-at-the-university-of-lethbridge.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:58	25797/25797	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/more-on-aauthors-and-aalphabetical-placement	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/more-on-aauthors-and-aalphabetical-placement.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:40:59	23152/23152	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/a-is-for-aardvark-and-author-the-economic-implications-of-having-a-last-name-with-an-early-letter-in-the-alphabet	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/a-is-for-aardvark-and-author-the-economic-implications-of-having-a-last-name-with-an-early-letter-in-the-alphabet.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:00	33618/33618	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/firs-thing-we-do-let-s-kill-all-the-authors	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/firs-thing-we-do-let-s-kill-all-the-authors.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:01	23693/23693	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/dangerous-bug-in-moodle	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/dangerous-bug-in-moodle.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:02	24792/24792	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/university-of-lethbridge-tenure-track-job-postcolonial-or-modernism-dh-welcome-deadline-april-15	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/university-of-lethbridge-tenure-track-job-postcolonial-or-modernism-dh-welcome-deadline-april-15.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:03	29559/29559	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/academic-suicide	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/academic-suicide.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:04	22797/22797	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/how-to-do-a-table-of-contents-in-text-pattern	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/how-to-do-a-table-of-contents-in-text-pattern.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:05	27341/27341	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/mounting-university-of-lethbridge-p-and-w-drives-under-linux	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/mounting-university-of-lethbridge-p-and-w-drives-under-linux.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:06	34120/34120	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/revisiting-old-irish-the-sounds	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/revisiting-old-irish-the-sounds.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:07	21774/21774	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/revisiting-old-irish-a-new-blog-series	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/revisiting-old-irish-a-new-blog-series.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:08	22106/22106	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/class-20-digital-technology-digital-rhetorics-in-the-undergraduate-classroom	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/class-20-digital-technology-digital-rhetorics-in-the-undergraduate-classroom.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:09	26677/26677	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/grammar-and-identity-prestige-gender-and-sexual-orientation	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/grammar-and-identity-prestige-gender-and-sexual-orientation.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:10	24048/24048	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/why-doesn-t-anybody-ever-tell-you-this-stuff-on-the-origins-of-the-masculine-and-feminine-pronouns	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/why-doesn-t-anybody-ever-tell-you-this-stuff-on-the-origins-of-the-masculine-and-feminine-pronouns.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:11	25530/25530	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/the-problem-with-undoification	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/the-problem-with-undoification.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:12	29121/29121	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/morphology-and-destiny-on-words-for-snow-and-sapir-whorf	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/morphology-and-destiny-on-words-for-snow-and-sapir-whorf.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:13	24248/24248	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/dolphin-language	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/dolphin-language.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:14	24193/24193	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/teaching-prescriptive-grammar-hurts-student-writing	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/teaching-prescriptive-grammar-hurts-student-writing.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:15	29926/29926	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/bibliophilia	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/bibliophilia.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:16	41393/41393	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/schuman-is-right-that-we-need-to-get-rid-of-the-college-paper	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/schuman-is-right-that-we-need-to-get-rid-of-the-college-paper.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:17	28434/28434	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/using-blogs-in-class	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/using-blogs-in-class.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:18	23813/23813	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/yet-another-example-of-why-apc-open-access-should-be-a-non-starter	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/yet-another-example-of-why-apc-open-access-should-be-a-non-starter.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:20	22915/22915	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/first-thing-we-do-editorial-edition	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/first-thing-we-do-editorial-edition.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:21	25871/25871	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/il-vaut-le-voyage-borges-jane-austen-gus-van-sant-and-the-zombies-or-truth-is-stranger-than-fiction	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/il-vaut-le-voyage-borges-jane-austen-gus-van-sant-and-the-zombies-or-truth-is-stranger-than-fiction.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:21	22668/22668	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/hack-cross-references-in-workflowy	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/hack-cross-references-in-workflowy.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:22	23253/23253	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/professor-teach-thyself	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/professor-teach-thyself.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:23	24526/24526	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/more-research-money-needed-for-social-science-humanities	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/more-research-money-needed-for-social-science-humanities.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:24	25808/25808	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/humanities-not-science-key-to-new-web-frontier	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/humanities-not-science-key-to-new-web-frontier.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:25	22908/22908	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/embedding-workflowy-and-or-hackpad-in-a-wordpress-site	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/embedding-workflowy-and-or-hackpad-in-a-wordpress-site.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:26	24929/24929	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/the-meteor-has-struck-the-dust-is-in-the-air-let-s-leave-the-dinosaurs-to-their-fate-and-concentrate-on-the-mammals-notes-on-the-new-humanities	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/the-meteor-has-struck-the-dust-is-in-the-air-let-s-leave-the-dinosaurs-to-their-fate-and-concentrate-on-the-mammals-notes-on-the-new-humanities.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:27	22416/22416	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/some-great-columns-on-the-current-funding-crisis-in-alberta-s-post-secondary-education-sector-by-the-university-of-lethbridge-s-outgoing-dean-of-arts-and-science	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/some-great-columns-on-the-current-funding-crisis-in-alberta-s-post-secondary-education-sector-by-the-university-of-lethbridge-s-outgoing-dean-of-arts-and-science.d9.d	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:28	33084/33084	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/the-true-north-strong-and-hegemonic-or-why-do-canadians-seem-to-run-dh	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/the-true-north-strong-and-hegemonic-or-why-do-canadians-seem-to-run-dh.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:28	48747/48747	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/what-the-university-of-lethbridge-s-short-list-of-candidates-for-dean-of-arts-and-science-says-about-it-as-an-institution	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/what-the-university-of-lethbridge-s-short-list-of-candidates-for-dean-of-arts-and-science-says-about-it-as-an-institution.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:29	24668/24668	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/recovering-encrypted-drives	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/recovering-encrypted-drives.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:30	24659/24659	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/how-to-add-a-twitter-feed-to-moodle	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/how-to-add-a-twitter-feed-to-moodle.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:31	21996/21996	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/mysql-cheatsheet	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/mysql-cheatsheet.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:32	35747/35747	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/when-everyone-s-super-on-gaming-the-system	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/when-everyone-s-super-on-gaming-the-system.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:33	23315/23315	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/yii-basic-steps	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/yii-basic-steps.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:34	22245/22245	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/adding-an-attribute-for-title-to-a-yii-widget	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/adding-an-attribute-for-title-to-a-yii-widget.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:35	25934/25934	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/understanding-relation-models-in-yii	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/understanding-relation-models-in-yii.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:36	22017/22017	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/creating-compound-attributes-in-yii	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/creating-compound-attributes-in-yii.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:37	23301/23301	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/yii-ensuring-that-key-terms-are-always-linked	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/yii-ensuring-that-key-terms-are-always-linked.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:38	22920/22920	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/yii-authentication	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/yii-authentication.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:39	19637/19637	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/set-date-and-time-from-commandzone	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/set-date-and-time-from-commandzone.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:40	20928/20928	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/change-date-using-touch	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/change-date-using-touch.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:41	24864/24864	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/extracting-a-catalogue-of-element-names-from-a-collection-of-xml-documents-using-xslt-20	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/extracting-a-catalogue-of-element-names-from-a-collection-of-xml-documents-using-xslt-20.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:42	22691/22691	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/internet-on-vodaphonenl-for-samsung-i896-galaxy-rogers-android	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/internet-on-vodaphonenl-for-samsung-i896-galaxy-rogers-android.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:43	22115/22115	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/fixing-touchpad-in-aspire-one	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/fixing-touchpad-in-aspire-one.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:44	24715/24715	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/recovering-attachments-opened-via-microsoft-outlook	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/recovering-attachments-opened-via-microsoft-outlook.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:45	38762/38762	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/pimping-the-samsung-galaxy-s-i-896-rogers-gaining-root-access-updating-android-unlocking	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/pimping-the-samsung-galaxy-s-i-896-rogers-gaining-root-access-updating-android-unlocking.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:46	24923/24923	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/rooting-and-updating-a-samsung-galaxy-s-i-896-rogers	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/rooting-and-updating-a-samsung-galaxy-s-i-896-rogers.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:47	20227/20227	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/manual-grading-of-all-questions-in-moodle-20	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/manual-grading-of-all-questions-in-moodle-20.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:48	19768/19768	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/how-to-do-stuff-in-moodle	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/how-to-do-stuff-in-moodle.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:49	21181/21181	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/modify-grub-menu-in-grub2	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/modify-grub-menu-in-grub2.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:50	21316/21316	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/setting-pulse-to-localhost-before-launching-program	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/setting-pulse-to-localhost-before-launching-program.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:51	25795/25795	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/ubuntu-1010-meerkat-on-an-acer-one-521-ao521	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/ubuntu-1010-meerkat-on-an-acer-one-521-ao521.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:52	21520/21520	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/developing-complex-arguments	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/developing-complex-arguments.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:53	20978/20978	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/developing-essay-topics-in-class	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/developing-essay-topics-in-class.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:54	27261/27261	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/active-pedagogy-and-university-english	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/active-pedagogy-and-university-english.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:55	21003/21003	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/daw-notes	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/daw-notes.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:56	21544/21544	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/modifying-and-switching-between-desktop-interfaces-in-lucid-104	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/modifying-and-switching-between-desktop-interfaces-in-lucid-104.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:57	29535/29535	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/mysql-searches-for-use-with-zencart	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/mysql-searches-for-use-with-zencart.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:58	25930/25930	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/converting-file-types-and-media	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/converting-file-types-and-media.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:41:59	27585/27585	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/restoringreplacing-the-bios-on-an-acer-aspire-one	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/restoringreplacing-the-bios-on-an-acer-aspire-one.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:42:00	36938/36938	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/installing-ubuntu-904-jaunty-on-aspire-one	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/installing-ubuntu-904-jaunty-on-aspire-one.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:42:01	20892/20892	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/mediawiki-tweaks	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/mediawiki-tweaks.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:42:02	24496/24496	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/schools-of-schools-of-humanities-computing	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/schools-of-schools-of-humanities-computing.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
16:42:03	25503/25503	---M-Z	200	added ('OK')	text/html	etag:%221j00qqi-gzip%22	https://people.uleth.ca/~daniel.odonnell/blog/importing-email-from-evolution-to-thunderbird	/home/dan/git/websites/odonnell/people.uleth.ca/_daniel.odonnell/blog/importing-email-from-evolution-to-thunderbird.html	(from https://people.uleth.ca/~daniel.odonnell/blog/)
